start_time,datetime,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total
1741942800000,2025-03-14 09:00:00,0.75009484,0.65289436,71.38140925,78.75995869
1741946400000,2025-03-14 10:00:00,0.47448025,0.68789966,21.8974734,22.77505181
1741950000000,2025-03-14 11:00:00,0.30875198,0.65594692,27.85371706,29.33143842
1741953600000,2025-03-14 12:00:00,0.61597889,0.66255838,41.12609915,41.88656444
1741957200000,2025-03-14 13:00:00,0.16344503,0.56829252,8.27777116,8.49914167
1741960800000,2025-03-14 14:00:00,1.99095195,0.75158393,282.8880544,288.68803249
1741964400000,2025-03-14 15:00:00,3.32096968,1.08923895,319.40695637,332.09696849
1741968000000,2025-03-14 16:00:00,0.21670188,1.01303995,20.49584843,24.70401441
1741971600000,2025-03-14 17:00:00,0.11428256,0.96158314,5.09765173,5.25699787
1741975200000,2025-03-14 18:00:00,0.14090873,0.93760553,10.66083857,14.37269014
1741978800000,2025-03-14 19:00:00,0.11850114,0.86653728,4.79509193,4.97704805
1741982400000,2025-03-14 20:00:00,0.77823439,0.95436433,40.17166283,40.46818827
1741986000000,2025-03-14 21:00:00,0.05347402,0.67758177,2.35984629,2.62022706
1741989600000,2025-03-14 22:00:00,3.44653533,0.69551972,202.21206353,203.34558435
1741993200000,2025-03-14 23:00:00,0.08559604,0.67679032,5.20854717,5.56374237
1741996800000,2025-03-15 00:00:00,0.54824255,0.7387846,27.5422293,27.96036984
1742000400000,2025-03-15 01:00:00,0.05690111,0.72678351,4.34792046,5.06419869
1742004000000,2025-03-15 02:00:00,0.45597065,0.77499344,28.19152478,28.72615111
1742007600000,2025-03-15 03:00:00,1.20219158,0.83555875,94.9232928,96.1753264
1742011200000,2025-03-15 04:00:00,0.10432563,0.84282327,10.16644006,12.10177339
1742014800000,2025-03-15 05:00:00,0.17412961,0.37533674,8.29749357,8.70648071
1742018400000,2025-03-15 06:00:00,0.32661255,0.40976767,24.86755973,25.47577897
1742022000000,2025-03-15 07:00:00,0.08758797,0.34395987,4.30014423,4.46698625
1742025600000,2025-03-15 08:00:00,0.04176811,0.34179801,2.81995946,3.59205769
1742029200000,2025-03-15 09:00:00,0.13458468,0.29588573,6.10608836,6.32547973
1742032800000,2025-03-15 10:00:00,0.20256457,0.15308187,12.33656909,13.97695549
1742036400000,2025-03-15 11:00:00,0.07268212,0.14856137,3.33107011,3.48874169
1742040000000,2025-03-15 12:00:00,0.32476413,0.17008059,16.34983592,16.88773475
1742043600000,2025-03-15 13:00:00,0.04749643,0.13020686,1.7484456,1.89985719
1742047200000,2025-03-15 14:00:00,1.25166687,0.29650384,88.49150874,88.86834768
1742050800000,2025-03-15 15:00:00,0.12530432,0.30843759,12.65774083,13.65817049
1742054400000,2025-03-15 16:00:00,0.1484349,0.31041619,3.36214877,3.41400279
1742058000000,2025-03-15 17:00:00,0.02057111,0.28441713,0.82232147,0.92569979
1742061600000,2025-03-15 18:00:00,0.01778839,0.27657516,1.36844339,1.68989685
1742065200000,2025-03-15 19:00:00,0.13449748,0.24939421,9.69872897,10.08731063
1742068800000,2025-03-15 20:00:00,0.13639528,0.26209405,5.43655928,5.59220643
1742072400000,2025-03-15 21:00:00,0.075903,0.09412778,2.82569959,2.96021683
1742076000000,2025-03-15 22:00:00,0.05529661,0.08412668,1.94016859,1.99067794
1742079600000,2025-03-15 23:00:00,0.0214645,0.06598805,0.63911465,0.66539961
1742083200000,2025-03-16 00:00:00,0.0349444,0.06804138,1.47419936,1.64238676
1742086800000,2025-03-16 01:00:00,0.03003079,0.06979029,0.95159342,0.99101608
1742090400000,2025-03-16 02:00:00,0.09964822,0.06481183,8.93458607,9.86517377
1742094000000,2025-03-16 03:00:00,0.34404723,0.09447639,25.77712014,30.9642508
1742097600000,2025-03-16 04:00:00,0.07693967,0.09462449,3.74760274,4.07780274
1742101200000,2025-03-16 05:00:00,0.25667163,0.12339235,19.65280345,21.56041666
1742104800000,2025-03-16 06:00:00,0.0455834,0.12683791,2.4948626,2.68942045
1742108400000,2025-03-16 07:00:00,0.11635534,0.13846804,5.62238451,6.05047753
1742112000000,2025-03-16 08:00:00,0.18688219,0.16087538,10.75792631,11.02604901
1742115600000,2025-03-16 09:00:00,0.18690514,0.17334066,7.38585124,7.47620575
1742119200000,2025-03-16 10:00:00,0.14818392,0.14536018,8.35694556,8.59466765
1742122800000,2025-03-16 11:00:00,0.63866089,0.22560607,63.35117151,65.78207202
1742126400000,2025-03-16 12:00:00,0.06817774,0.19867837,3.33517113,4.70426388
1742130000000,2025-03-16 13:00:00,0.18375996,0.21841788,12.42956331,14.14951688
1742133600000,2025-03-16 14:00:00,0.41484063,0.26105864,27.54757436,28.6240032
1742137200000,2025-03-16 15:00:00,0.4414813,0.29742994,25.13704994,25.60591555
1742140800000,2025-03-16 16:00:00,0.83573766,0.3901203,86.40508879,88.58819221
1742144400000,2025-03-16 17:00:00,0.16866235,0.39304579,7.97164358,8.09579273
1742148000000,2025-03-16 18:00:00,0.10542635,0.31686943,3.1189526,3.16279039
1742151600000,2025-03-16 19:00:00,0.32317948,0.35329825,14.57133382,14.86625609
1742155200000,2025-03-16 20:00:00,0.14400267,0.34761863,3.43779386,3.45606398
1742158800000,2025-03-16 21:00:00,0.29040947,0.32984275,13.73665517,13.93965452
1742162400000,2025-03-16 22:00:00,0.4554523,0.33183861,13.19085553,13.20811663
1742166000000,2025-03-16 23:00:00,0.11461552,0.22882116,1.71331416,1.71923274
1742169600000,2025-03-17 00:00:00,0.22126513,0.23633585,15.02951614,15.48855905
1742173200000,2025-03-17 01:00:00,0.14875888,0.24252621,7.17730652,7.7354619
1742176800000,2025-03-17 02:00:00,0.15901237,0.21907376,11.69291323,12.88000198
1742180400000,2025-03-17 03:00:00,0.37752512,0.25243411,33.66419078,36.61993649
1742184000000,2025-03-17 04:00:00,0.20833015,0.2407085,12.7855148,13.54145946
1742187600000,2025-03-17 05:00:00,0.56840326,0.25684435,45.01008213,47.17747096
1742191200000,2025-03-17 06:00:00,0.64139475,0.33209852,39.3301017,41.690659
1742194800000,2025-03-17 07:00:00,1.17182304,0.46789251,28.06417871,28.12375288
1742198400000,2025-03-17 08:00:00,0.37039511,0.49955483,37.81741836,46.29938922
1742202000000,2025-03-17 09:00:00,0.19709049,0.50499456,19.24112996,20.6945017
1742205600000,2025-03-17 10:00:00,6.82112143,1.42550832,190.7986579,190.9914
1742209200000,2025-03-17 11:00:00,0.26537418,1.43365747,21.431456,22.82217908
1742212800000,2025-03-17 12:00:00,2.02905645,1.64232221,107.0629949,109.56904834
1742216400000,2025-03-17 13:00:00,0.24013331,1.58499914,24.77086518,27.6153306
1742220000000,2025-03-17 14:00:00,1.14144035,1.58065876,101.96198914,111.86115438
1742223600000,2025-03-17 15:00:00,1.90649621,1.80010177,66.4908653,66.72736737
1742227200000,2025-03-17 16:00:00,0.90019028,1.9005446,94.48600182,99.02093086
1742230800000,2025-03-17 17:00:00,0.41846034,0.98587873,25.58345041,26.36300137
1742234400000,2025-03-17 18:00:00,0.39159055,1.00390964,24.45970737,27.01974802
1742238000000,2025-03-17 19:00:00,0.88998514,0.84118517,66.16678235,72.08879656
1742241600000,2025-03-17 20:00:00,0.65744602,0.90080127,28.02385589,28.27017883
1742245200000,2025-03-17 21:00:00,1.00102794,0.88074235,60.09980483,64.06578794
1742248800000,2025-03-17 22:00:00,0.22579082,0.64064158,9.27199055,9.48321453
1742252400000,2025-03-17 23:00:00,0.167577,0.53598254,3.50200369,3.51911699
1742256000000,2025-03-18 00:00:00,0.8281732,0.59451295,53.70879651,55.4876047
1742259600000,2025-03-18 01:00:00,0.11472416,0.55496061,5.98736165,6.30982897
1742263200000,2025-03-18 02:00:00,0.25154756,0.46375524,29.68888947,32.70118323
1742266800000,2025-03-18 03:00:00,1.9523826,0.64874618,145.08884413,146.42869492
1742270400000,2025-03-18 04:00:00,0.53809763,0.58261328,49.28567506,52.73356821
1742274000000,2025-03-18 05:00:00,0.14540254,0.57112924,5.52033588,5.670699
1742277600000,2025-03-18 06:00:00,0.89147578,0.67454335,94.03467713,96.27938376
1742281200000,2025-03-18 07:00:00,0.56082193,0.63635031,29.40949917,29.72356253
1742284800000,2025-03-18 08:00:00,1.37454339,0.81632449,73.08408658,74.2253432
1742288400000,2025-03-18 09:00:00,0.50362616,0.85233572,38.54949667,39.28284049
1742292000000,2025-03-18 10:00:00,0.3156895,0.61852242,27.80921322,30.30619244
1742295600000,2025-03-18 11:00:00,0.2299617,0.574503,17.33961684,18.85685952
1742299200000,2025-03-18 12:00:00,0.20130403,0.58248893,13.98206622,15.50041047
1742302800000,2025-03-18 13:00:00,1.48303405,0.66699725,131.43550908,133.47306471
1742306400000,2025-03-18 14:00:00,1.24023525,0.7640563,97.91519514,112.8614079
1742310000000,2025-03-18 15:00:00,0.84459645,0.68834959,68.03205608,69.25690861
1742313600000,2025-03-18 16:00:00,0.09685579,0.63023954,4.37178145,4.45536624
1742317200000,2025-03-18 17:00:00,0.28253916,0.62550378,22.12139607,23.16821091
1742320800000,2025-03-18 18:00:00,0.88020782,0.71839608,28.10075534,28.16665035
1742324400000,2025-03-18 19:00:00,8.68945723,1.93098939,382.19367358,382.33611832
1742328000000,2025-03-18 20:00:00,0.62221126,1.80801471,37.04831145,37.33267552
1742331600000,2025-03-18 21:00:00,0.45515517,1.69586041,35.22788231,35.95725818
1742335200000,2025-03-18 22:00:00,0.34634087,1.62468104,17.83441022,18.35606613
1742338800000,2025-03-18 23:00:00,0.57763833,1.69336426,24.73741246,24.8384482
1742342400000,2025-03-19 00:00:00,0.10625522,1.66818084,7.91140979,8.92543849
1742346000000,2025-03-19 01:00:00,0.30833829,1.5864852,16.13267139,16.65026764
1742349600000,2025-03-19 02:00:00,0.37852022,0.39920848,24.687616,25.73937486
1742353200000,2025-03-19 03:00:00,0.1933222,0.33793861,15.03330774,18.94557604
1742356800000,2025-03-19 04:00:00,0.64336089,0.36482515,42.8831721,43.74854025
1742360400000,2025-03-19 05:00:00,0.49319587,0.38580443,40.63889821,42.41484487
1742364000000,2025-03-19 06:00:00,0.45443375,0.36820378,44.15119304,45.89780902
1742367600000,2025-03-19 07:00:00,0.26121715,0.3903412,15.06532154,16.19546357
1742371200000,2025-03-19 08:00:00,0.22431022,0.37833719,16.40427884,17.27188672
1742374800000,2025-03-19 09:00:00,0.52795795,0.39968543,44.91064537,47.5162157
1742378400000,2025-03-19 10:00:00,3.95847826,0.93756487,301.67429555,304.80282578
1742382000000,2025-03-19 11:00:00,0.25258653,0.88173996,14.86865557,16.16553773
1742385600000,2025-03-19 12:00:00,0.2057981,0.84068314,25.56933806,29.42912881
1742389200000,2025-03-19 13:00:00,1.36327837,0.97051808,112.61628627,114.51538294
1742392800000,2025-03-19 14:00:00,9.77378936,2.32945697,419.56523546,420.27294238
1742396400000,2025-03-19 15:00:00,0.18595563,2.32397774,17.56829223,20.08320754
1742400000000,2025-03-19 16:00:00,0.062746,2.25751889,4.19213649,4.7059497
1742403600000,2025-03-19 17:00:00,0.37002288,1.74488241,28.16061492,30.34187598
1742407200000,2025-03-19 18:00:00,0.41255044,1.7677344,29.31501046,30.94128312
1742410800000,2025-03-19 19:00:00,0.92017718,1.86978855,57.2895905,63.49222547
1742414400000,2025-03-19 20:00:00,0.76711997,1.78462307,55.67130133,55.99975797
1742418000000,2025-03-19 21:00:00,0.01847034,0.39100606,0.42752868,0.46175849
1742421600000,2025-03-19 22:00:00,0.11081884,0.38027224,4.33493685,4.6543911
1742425200000,2025-03-19 23:00:00,0.10780416,0.38670912,9.14634411,9.91798244
1742428800000,2025-03-20 00:00:00,1.79505512,0.59028515,126.17334028,129.24396876
1742432400000,2025-03-20 01:00:00,0.14246545,0.55170158,21.02214945,23.36433422
1742436000000,2025-03-20 02:00:00,0.53829968,0.49714765,44.12922509,47.37037143
1742439600000,2025-03-20 03:00:00,0.51118819,0.46058597,50.21096956,53.67476023
1742443200000,2025-03-20 04:00:00,0.17357848,0.48274427,15.89205736,17.70500485
1742446800000,2025-03-20 05:00:00,0.32816203,0.5137933,23.0662438,25.92480041
1742450400000,2025-03-20 06:00:00,0.29406874,0.54040253,21.08350092,22.64329316
1742454000000,2025-03-20 07:00:00,0.30182577,0.32708405,15.97247235,16.90224325
1742457600000,2025-03-20 08:00:00,0.27991318,0.34671944,31.62242243,34.98914741
1742461200000,2025-03-20 09:00:00,0.14555361,0.29061286,12.28427758,13.68203924
1742464800000,2025-03-20 10:00:00,0.56652676,0.29851837,39.98049185,41.35645383
1742468400000,2025-03-20 11:00:00,0.70694627,0.37471377,18.76317534,19.08754923
1742472000000,2025-03-20 12:00:00,0.09229419,0.34101836,10.39927756,12.55200981
1742475600000,2025-03-20 13:00:00,0.17536823,0.32406114,14.10861241,15.25703577
1742479200000,2025-03-20 14:00:00,0.25318833,0.31711294,20.65588509,26.83796331
1742482800000,2025-03-20 15:00:00,1.33669788,0.46808218,81.24879166,81.53857092
1742486400000,2025-03-20 16:00:00,1.2539054,0.62641815,54.6406282,55.17183777
1742490000000,2025-03-20 17:00:00,0.41510341,0.60478624,34.26703397,36.52910019
1742493600000,2025-03-20 18:00:00,0.15305043,0.52565827,5.54837501,5.66286588
1742497200000,2025-03-20 19:00:00,0.3390723,0.56091228,12.13985722,12.20660272
1742500800000,2025-03-20 20:00:00,0.25310839,0.57201802,14.14342258,14.68028681
1742504400000,2025-03-20 21:00:00,0.0310765,0.54028776,1.29515995,1.36736622
1742508000000,2025-03-20 22:00:00,0.22521783,0.38150489,9.81582602,9.90958436
1742511600000,2025-03-20 23:00:00,0.37193458,0.25550906,18.36755052,18.5967288
1742515200000,2025-03-21 00:00:00,0.1187959,0.21317942,5.82619335,6.17738661
1742518800000,2025-03-21 01:00:00,0.04000305,0.19702979,0.99849124,1.20009136
1742522400000,2025-03-21 02:00:00,0.40798439,0.20687438,50.16448624,54.66990891
1742526000000,2025-03-21 03:00:00,0.70539753,0.27148711,63.46008865,65.60196997
1742529600000,2025-03-21 04:00:00,1.43486446,0.47202825,136.68910868,140.61671735
1742533200000,2025-03-21 05:00:00,0.99922965,0.58260137,45.25880157,45.96456376
1742536800000,2025-03-21 06:00:00,0.82783959,0.64773065,66.4795806,68.71068588
1742540400000,2025-03-21 07:00:00,0.82299793,0.74833094,79.26725253,82.29979271
1742544000000,2025-03-21 08:00:00,0.1500985,0.76405886,12.27942902,14.85975164
1742547600000,2025-03-21 09:00:00,0.08944279,0.71855292,3.09390596,3.39882608
1742551200000,2025-03-21 10:00:00,0.48029897,0.68639598,30.92291687,31.69973232
1742554800000,2025-03-21 11:00:00,1.81692013,0.74097537,180.68182998,183.50893269
